adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,NA,,616347,uk,Гість,"In a strange alien landscape, its denizens receive a visit from an alien visitor who isnt what he seems",0.911,/jGlIAOUsjzpHNJDv7Ee3R5bvO7v.jpg,1990-01-01,Guest,FALSE,7,1
FALSE,NA,,516013,en,Alien Force,A meteor containing the souls of billions of alien predators crashes on Earth. The alien ruler who encased the evil souls in the meteor sends his top warrior to Earth to find the meteor before his evil rival finds it and uses it to destroy Earth.,1.4,/hHMlWMykCsZ5RegvV2vIFDG8QGL.jpg,1996-07-01,Alien Force,FALSE,2,1
FALSE,/pgvgICqjAAHjBmCZrH6PDvjTac2.jpg,,125063,en,The Glitterball,"Two teenage boys try to help a tiny spherical alien get back to its mothership, while the army and a devious petty crook pursue the creature for its wonderful powers.",1.4,/pIbVVXd0ZBLC7ttJeistWF6Hg60.jpg,1977-01-01,The Glitterball,FALSE,4.5,5
FALSE,/qsmxnAAip5a9EXqPMp9S0OHRUAb.jpg,,66746,ja,タオの月,A retired warrior comes to see his former lord and learns that someone is making indestructible swords from some unknown metal. He is sent together with a swordsman to investigate the source. Along the way they meet a young girl working as a beekeeper. She is later witness to the appearance of three strange females from another dimension. They are searching for a lost weapon that has landed on earth and as one of them lay dying she enlists the girl to help them control the strange beast/weapon. Meanwhile the warrior and the swordsman learn that an old nemesis has created the swords from the shell that surrounded the alien weapon. Soon the alien beast/weapon is awakened and battle for control ensues.,1.22,/42jy4O9e2rKRBFcpybHFoXMP0YL.jpg,1997-11-29,Moon Over Tao: Makaraga,FALSE,6.7,3
FALSE,/nFAGuczsyjP8OWffT0xe0I7dYvC.jpg,,25637,en,Rockfish,"A fisherman and his little alien pet go fishing on a desolate barren planet somewhere in the galaxy. With his gear he digs a whole in the crust up until the magma shows up. Now the fishing can start, some bait, and down the mechanical fishing rod goes. It won't take long until something eats the bait. But what kind of fish is this? One thing we know for sure: it doesn't want to get caught.",1.328,/3pE1tadB0iKAyoPDKMdCdyK1gzP.jpg,2003-01-01,Rockfish,FALSE,6.3,15
FALSE,NA,,347772,ko,버프,,0.879,NA,2012-02-06,Burp,FALSE,0,0
FALSE,/7DEd3A6cvxw1w5kNrVNbjZl60Rn.jpg,,1088108,en,Weyland Industries Testimonial,"Weyland Industries Testimonial is a 2012 short film. Created to promote the Prometheus stand at San Diego Comic-Con 2012, the film features Weyland Corp employee Jamie Rossi (a character who does not appear in Prometheus itself) talking about her time working for the company, including her work on revolutionary nanotechnologies.",0.659,/jytLTUwZD4mfb6ZCE20KmLRYRth.jpg,2012-06-27,Weyland Industries Testimonial,FALSE,10,1
FALSE,/kqFYH262JJFqIFzO0oNskU2CA6g.jpg,,715486,en,Coldwater St. Massacre,"When a religious radio programmer Jonathon goes back to his father's village for sell of his properties for live with a woman who living in Georgia, he realizes all human being killed by a primative cannibal, long time ago in the street named COLDWATER...  ...a universe far from reality and ethics, and zero is equal to one.",0.667,/9fGJcnMZFCzHSVMuqLiqe46x4oJ.jpg,2019-05-23,Coldwater St. Massacre,FALSE,10,1
FALSE,/zfMg4DnAc8YlVm0wNSCKSvcN3B8.jpg,,589989,en,Furple Reign,A lonely alien and a tiny robot are on a lonely journey through space. Their destination: earth. Their mission: Top Secret.,0.6,/l9mnqbQ1wRPjdPNftUYh1hkXOOs.jpg,2013-10-21,Furple Reign,FALSE,10,1
FALSE,NA,,545624,es,Monster Invaders from Space,"Monsters from space attack earth, two scientists and a couple of teenagers try to stop the extraterrestrial invaders.",0.6,/neFNqnEI9XIXuozECxDvba36myT.jpg,2018-08-30,Monster Invaders from Space,FALSE,4,4
FALSE,NA,,268442,en,Area 51: The Alien Interview,A documentary about aliens and UFOs with re-enactments of alien interviews and video of a supposedly real video of an alien being interviewed by government officials.,0.717,NA,1997-01-01,Area 51: The Alien Interview,FALSE,2.7,3
FALSE,/qRdFUwpV0sImt6YRbRHlM9zA3P.jpg,,166684,ja,カリフォルニア・クライシス 追撃の銃火（ひばな）,"Noera is heading to work after drinking all night with a friend when he meets Marcia, a young biker heading towards Los Angeles. They abruptly get involved in a car chase and Marcia ends up retrieving a locked metal box from one of the pursued vehicles. Within it, a dark sphere. Many people want the orb at any cost forcing Noera and Marcia to desperately run away while trying to figure out what exactly is the strange object they are carrying.",1.216,/dv0CLxtWO7JDZ5nkHrbnZQ6MJm8.jpg,1986-07-21,California Crisis: Gun Salvo,FALSE,6,3
FALSE,/jdqQBiGHlzq8LZIk83nhsrekg4V.jpg,,105924,ja,Meatball Machine: Reject of Death,Shortfilm sequel to the movie Meatball Machine. There is no real action but we'll see a bunch of aliens kill both each other and humans.,1.4,/gOvic7oiv9GQcHELHdJJTBfgR5d.jpg,2007-02-07,Meatball Machine: Reject of Death,FALSE,6.5,2
FALSE,NA,,91688,en,Fright Show,"Two obscure film critics host four SF/Horror films: The Thing in the Basement, Illegal Alien, Nightfright, and Dr. Dobermind.",0.6,/crKyBsL5RwWpEJMHFEA9tmBBVFU.jpg,1985-01-01,Fright Show,FALSE,4.7,3
FALSE,NA,,500950,en,Aliens Night,The story of a close encounter between a young scientist and some aliens just arrived on the earth.,0.6,/d64QF2S1LT4LyOTbp0ifPkHEsMs.jpg,2014-10-24,Aliens Night,FALSE,6,1
FALSE,/tqSZsSG1SbEejV0bjMF9GhBXVUO.jpg,,700337,en,Lights Over Tesco Car Park,"Basically, Robert reported lights over the Tesco car park. Then he told us an alien was coming to stay in his spare room. With the help of some historical abduction stories, a latex alien mask, and a bucket of flying saucers, we’re working out whether to believe him. Maybe this is a good place to believe him? Maybe you can help?",0.6,/9lTVaJRILzMVtWL1QfAMcw5bJZ4.jpg,2020-04-04,Lights Over Tesco Car Park,FALSE,0,0
FALSE,NA,,466644,en,Voyage To The Planet Of Teenage Cavewomen,Two planets on a collision course with Earth are discovered to be populated by teenage cave-women and sinister creatures known as Bavans.,1.374,/yVT8hIzURm6Yi8uHmUc7wcFedhO.jpg,2012-06-29,Voyage To The Planet Of Teenage Cavewomen,FALSE,0,0
FALSE,NA,,1137651,ko,가슴이 터질 것만 같아!,"After a love affair full of gaslighting comes to an end, Soojin is haunted by the green-lit girl she slept with in a drunken stupor the night before. Her body was glowing; she literally emitted green light. Soojin's friends scold her for losing her mind, but suddenly a UFO appears in the sky of Seoul and starts attacking everyone. Will Soojin be able to find the green girl in the middle of hell? The latest alien-invading sci-fi action-romance blockbuster from Jung Inhyuk, who has created his own genre by mixing minority stories with B-grade humor and clichés.",1.02,/cQEcSf3rffykDr9wR0U0oZjQTyo.jpg,2023-06-30,MY HEART IS GOING TO EXPLODE!,FALSE,0,0
FALSE,NA,,369682,es,Los jaguares contra el invasor misterioso,Trio of karate/wrestler superheroes vs. space aliens!,0.6,/hC6TuzdCu85KPMZKdCkzVGqZcXE.jpg,1975-09-04,Los jaguares contra el invasor misterioso,FALSE,5.4,7
FALSE,NA,,259126,en,Spaceman,"A traveler from 27 galaxies away visits Earth to learn how to save his dying planet, but things go wrong, terribly wrong. Based on a true story.",0.961,NA,2011-06-24,Spaceman,FALSE,3,3
FALSE,/ztMoKB0ZHqygLymlEvSOOOYHrIk.jpg,,134148,es,El hombre perseguido por un O.V.N.I.,"Alberto Oliver, an unsuccessful pulp novelist, is attacked by alien mutants when he comes back from visiting his lover Carol. Soon he finds himself chased by a flying saucer that tries to abduct him and take him to a distant planet in an anti-matter galaxy.",0.796,/9OhIYJfLbsKTcyOIdavbEjcze6t.jpg,1976-01-01,The Man of Ganimedes,FALSE,4.3,6
FALSE,/d3pITW9ffqt7ymonRkGmVToOVPj.jpg,,430335,en,Illegal Aliens,"Due to the recent arrival of undocumented immigrants, the city of Simpletown holds a special session city council meeting to determine if the town should officially ban the newcomers.",0.772,/nrwBk8BOTuJj53XAkQhoHvVMPvT.jpg,2016-10-27,Illegal Aliens,FALSE,8.6,5
FALSE,/sdVufrb0YdPg4I65aOBSRF2jfDu.jpg,,1047091,ja,ゴジラ VS ガイガンレクス,"When army of Gigans tries to invade and destroy the Earth, the only one who can stop them is Godzilla.",1.4,/kT0Dr1WMyOSAGoL6BCEIWcNqDHw.jpg,2022-11-03,Godzilla vs. Gigan Rex,FALSE,8.4,5
FALSE,NA,,422340,en,Abriendo fuego,"A Mexican scientific team and an Arab expedition clash over a powerful piece of metal hidden in the jungle. Oh yeah, and there's also aliens, a psychic, a sorcerer and a hostile tribe who do the occasional human sacrifice.",0.6,/e9Ebs28ZiUbKuBpWWzXoANKCBrt.jpg,1985-01-01,Jungle of Death,FALSE,5,4
FALSE,/uwlvUax6Yp63Wlsd5JLwRD3Xa1C.jpg,,792505,en,The Alien Autopsy,"A hoax video purporting to be footage of an autopsy conducted on one of the aliens who crashlanded in Roswell, New Mexico in 1947.",0.735,/k5PdPa0YUsTaLpvpAcJPJ0S8EZh.jpg,1995-04-28,The Alien Autopsy,FALSE,5.3,4
FALSE,/xjS5lMya2dMsc6O5Q0cTOdjUmWx.jpg,,252404,en,The Purple Monster Strikes,"A Martian invader crashes his spaceship conveniently close to the workshop of a scientist who is developing an interplanetary craft.  If the extraterrestrial Purple Monster can complete the rocket ship and return to Mars, he will be able to start a full-scale invasion of Earth.  Good thing Craig Foster sets out to thwart the Monster's mission!",0.956,/7vkARD94rx4OJOTpHUUwE7ru3f4.jpg,1945-10-06,The Purple Monster Strikes,FALSE,3.8,3
FALSE,/qtP9L0GMlgf4ypHqw6Uou0R2oRX.jpg,,333485,en,The Leviathan,A short animated film produced as a proof-of-concept for a proposed live-action feature about 22nd century prisoners forced to perform the dangerous labor of harvesting exotic matter from the eggs of the largest species mankind has ever seen.,0.74,/5JZ9j7l82cREj5UfaqubEEj3MM0.jpg,2015-03-16,The Leviathan,FALSE,7.3,4
FALSE,/pTw4ksCTy33VCoh4zYFVchqfyIl.jpg,,286718,es,Kinky Hoodoo Voodoo,"Tells the story, through surrealist and oniric images, of an alien invasion that feeds on spanish children.",0.765,/nRfiFlVPWH52uqDwi971ng5FIqe.jpg,2004-11-04,Kinky Hoodoo Voodoo,FALSE,5,5
FALSE,NA,,278599,ru,Инопланетянка,Extraterrestrial Girl visited Earth.Inventor Blinkov in love with her. His love is awakened in her new emotions and feelings.She realized that Blinkov can not live in a different world.And she leaves the Earth with sadness and loneliness.,0.6,/ht3dvKGKOC99cYdDQEqCVThR1du.jpg,1984-01-01,The Extraterrestrial Women,FALSE,4.7,3
FALSE,/ibCzsS3FdI7j1igxqZnRTbVzozf.jpg,,776433,en,Seedling,"Amidst a huge storm, a couple experience an encounter with an alien species.",0.6,/ze6ihlQH6Q3s8i7CuoDJJv6Qdv2.jpg,2017-05-08,Seedling,FALSE,5,2
FALSE,NA,,17053,en,Homeworld,"The year: 3037. Earth is at war with aliens called Mendax, who have remarkable mental abilities and are determined to wipe out humankind. In retaliation, a military team is sent to the Mendax homeworld. Their mission: To deliver the Devorga Strain, a powerful virus engineered to attack the Mendax immune system, exterminating them from their planet. One of the team members is terribly injured when their ship crash lands on the Mendax homeworld. Will they leave a member of their team behind, or risk being slowed by the burden? When the secret of Homeworld is discovered, they must find the truth within themselves or all is lost. But how can you learn the truth when everything you see and feel may be an illusion?",1.4,/sz7lIfqsq2XoO0mfm9TyvsH5vvH.jpg,2008-01-13,Homeworld,FALSE,3.3,4
FALSE,/41MmDO30RtoedlKpBzSxcU6wbir.jpg,,716858,ko,이 안에 외계인이 있다,"In the year 2020, a small number of Alien Research Club members gather in underground bunkers, having survived the invasion of yellow liquid aliens. Chaos ensues when an alien gets into the body of one of the members. And they realize everyone will die if they don't find and kill the alien within 30 minutes. Can these last survivors finally be safe in the face of the alien invasion?",1.4,/A4hVhRdAxIVmKeaLGNmFIYJTkb0.jpg,2021-02-03,There is an Alien Here,FALSE,6,2
FALSE,/s4sShZY5AvqDP4LS20QM3jN6Jni.jpg,,539835,en,Living Universe,"The next great voyage of human exploration has already begun: the search for life on planets orbiting distant stars. With extraordinary CGI, the world's most inspiring scientists, via extreme environments on Earth and around the solar system, the film takes viewers aboard the next generation of space ships, across the cosmos and beneath the clouds of the exo-planets to discover The Living Universe.",0.708,/uK8l2A65XSWioDrps69ruBrRf8b.jpg,2018-08-09,Living Universe,FALSE,9.3,3
FALSE,NA,,181425,en,Alien 51,"An alien creature escapes from a research lab at the infamous ""Area 51"" determined to hunt down its former tormentors.",1.4,/Ahy1wRUdK0l9iggTr0brWe3hh07.jpg,2004-02-01,Alien 51,FALSE,2.7,3
FALSE,/nPATjG2kWaA6cstd6iNAzJLjKRV.jpg,,473512,en,Split,"When his father runs off and his mother hooks up with a mustachioed new beau, eleven-year-old Mark becomes convinced that an uninvited talkative space alien, going by the name ""Split,"" has taken up telepathic residence in his mind, and is leading him to question the norms of planet Earth. Only one teacher is willing to entertain the possibility that Mark just might be telling the truth.",0.697,/7o8pbtkUYMO99570Z1yieRfHgpA.jpg,1974-01-01,Split,FALSE,5,3
FALSE,NA,,431793,ja,2005年宇宙の旅,Experimental short film by Michio Mihara.,0.6,/8yUpef2yZj4ZRqLrQK0qrshbiGH.jpg,2005-12-18,2005 Space Odyssey,FALSE,4.5,4
FALSE,NA,,180911,en,It Came From Another World!,"""It Came From Another World!"" chronicles the continuing adventures of everyone's favorite 'a-rockin' scientist, Professor Jackson.",0.638,NA,2007-05-09,It Came From Another World!,FALSE,1,1
FALSE,NA,,202590,en,The Sea of Perdition,A Warren Comics style short portraying a stranded cosmonaut on Mars.,1.4,/1jSMUl0UMpUuHB7FKj70dYIi6Uc.jpg,2006-10-12,The Sea of Perdition,FALSE,5.4,11
FALSE,/xeMB4l7fkcfLqVwNEHeuoL2N3ni.jpg,,968752,fi,Crazy Crabs From Outer Space,"Pirjo, still stuck in her past, gets kidnapped by her pet crab Sebastian who turns out to be an alien. Sebastian wants to save her since the world is about to end at 10 p.m. today. However, Pirjo refuses to leave the planet without a memento of her beloved Ester and Sebastian won’t leave without Pirjo. The clock is ticking.",1.4,/cIXqki7Z2MeEDpMUE5oGqGA8oo3.jpg,2022-08-23,Crazy Crabs From Outer Space,FALSE,0,0
